iso3c,Country,SPAM_short_name,SPAM_production,FAO_production,SPAM_full_name,per_diff,raw_diff
MOZ,Mozambique,bana,503646.57777416706,517500,banana,0.027133072817087205,-13853.42222583294
MMR,Myanmar,bana,2075.8000022917986,NA,banana,NA,NA
NAM,Namibia,bana,0,NA,banana,NA,NA
NRU,Nauru,bana,0,NA,banana,NA,NA
NPL,Nepal,bana,263890.2262439728,236195,banana,0.11076202531310661,27695.22624397278
NLD,Netherlands,bana,0,NA,banana,NA,NA
NCL,New Caledonia,bana,2151.2927508354187,2447,banana,0.1286161039272052,-295.7072491645813
NZL,New Zealand,bana,0,NA,banana,NA,NA
NIC,Nicaragua,bana,123274.8130941391,106438,banana,0.1465901084693884,16836.8130941391
NER,Niger,bana,0,NA,banana,NA,NA
NGA,Nigeria,bana,1878.0999380350113,NA,banana,NA,NA
NIU,Niue,bana,80,80,banana,0,0
NFK,Norfolk Island,bana,0,NA,banana,NA,NA
PRK,North Korea,bana,0,NA,banana,NA,NA
MNP,Northern Mariana Islands,bana,0,NA,banana,NA,NA
NOR,Norway,bana,0,NA,banana,NA,NA
OMN,Oman,bana,13640.980566442013,16578,banana,0.19438242975142112,-2937.019433557987
PAK,Pakistan,bana,113726.83784937859,134634,banana,0.16836118231571448,-20907.162150621414
PLW,Palau,bana,0,NA,banana,NA,NA
PSE,Palestina,bana,0,3099,banana,2,-3099
PAN,Panama,bana,331155.7751376033,311060,banana,0.0625826269474539,20095.775137603283
PNG,Papua New Guinea,bana,1281347.2975459099,1304829,banana,0.018159398086180372,-23481.70245409012
PRY,Paraguay,bana,59817.4470949769,71870,banana,0.1830478632687053,-12052.552905023098
PER,Peru,bana,359654.4596104622,240000,banana,0.39907802799695735,119654.45961046219
PHL,Philippines,bana,5787437.221483558,5829142,banana,0.0071802167783289045,-41704.778516441584
PCN,Pitcairn Islands,bana,0,NA,banana,NA,NA
POL,Poland,bana,0,NA,banana,NA,NA
PRT,Portugal,bana,34355.017365813255,26224,banana,0.26844335611167763,8131.017365813255
PRI,Puerto Rico,bana,65419.47631216049,74950,banana,0.1357919675734212,-9530.523687839508
QAT,Qatar,bana,0,NA,banana,NA,NA
COG,Republic of Congo,bana,80841.07177791,82515,banana,0.02049422716733526,-1673.9282220900059
REU,Reunion,bana,0,10583,banana,2,-10583
ROU,Romania,bana,0,NA,banana,NA,NA
RUS,Russia,bana,0,NA,banana,NA,NA
RWA,Rwanda,bana,3251511.4214784503,3037962,banana,0.06790693184239636,213549.4214784503
BLM,Saint-Barthélemy,bana,0,NA,banana,NA,NA
MAF,Saint-Martin,bana,0,NA,banana,NA,NA
SHN,Saint Helena,bana,0,NA,banana,NA,NA
KNA,Saint Kitts and Nevis,bana,0,NA,banana,NA,NA
LCA,Saint Lucia,bana,8284.320892333984,8260,banana,0.0029400895319013983,24.320892333984375
SPM,Saint Pierre and Miquelon,bana,0,NA,banana,NA,NA
VCT,Saint Vincent and the Grenadines,bana,21254.71209716797,57853,banana,0.925277370122356,-36598.28790283203
WSM,Samoa,bana,0,20875,banana,2,-20875
SMR,San Marino,bana,0,NA,banana,NA,NA
STP,São Tomé and Príncipe,bana,4939.349262237549,6972,banana,0.34129647162753374,-2032.6507377624512
SAU,Saudi Arabia,bana,0,NA,banana,NA,NA
SEN,Senegal,bana,35847.080118238926,37000,banana,0.031653152875578724,-1152.919881761074
SRB,Serbia,bana,0,NA,banana,NA,NA
SYC,Seychelles,bana,286.510281085968,1979,banana,1.4941355446886255,-1692.489718914032
SLE,Sierra Leone,bana,575.2000048160553,NA,banana,NA,NA
SGP,Singapore,bana,0,0,banana,NaN,0
SXM,Sint Maarten,bana,0,NA,banana,NA,NA
SVK,Slovakia,bana,0,NA,banana,NA,NA
SVN,Slovenia,bana,0,NA,banana,NA,NA
SLB,Solomon Islands,bana,306.9261984229088,311,banana,0.013185398474732112,-4.073801577091217
SOM,Somalia,bana,19685.343338817358,19897,banana,0.010694498775421207,-211.65666118264198
ZAF,South Africa,bana,296420.4951209426,310070,banana,0.045011438724478305,-13649.504879057407
KOR,South Korea,bana,0,0,banana,NaN,0
SSD,South Sudan,bana,651683.8005265594,0,banana,2,651683.8005265594
ESP,Spain,bana,372126.1476354599,408716,banana,0.09371894812630492,-36589.8523645401
LKA,Sri Lanka,bana,0,NA,banana,NA,NA
SDN,Sudan,bana,405.2999963760376,910110,banana,1.9982194698040652,-909704.700003624
SUR,Suriname,bana,56360.36585390568,61073,banana,0.080260564990654,-4712.634146094322
SJM,Svalbard and Jan Mayen,bana,0,NA,banana,NA,NA
SWZ,Swaziland,bana,7042.625546768308,NA,banana,NA,NA
SWE,Sweden,bana,0,NA,banana,NA,NA
CHE,Switzerland,bana,0,NA,banana,NA,NA
SYR,Syria,bana,189.23597526550293,152,banana,0.21824179139688313,37.23597526550293
TWN,Taiwan,bana,265878.1484774202,257559,banana,0.0317866185142535,8319.14847742021
TJK,Tajikistan,bana,0,NA,banana,NA,NA
TZA,Tanzania,bana,3392135.5463228524,3475505,banana,0.02427892173878734,-83369.45367714763
THA,Thailand,bana,1031689.7304527834,1092032,banana,0.05682690785892317,-60342.269547216594
TLS,Timor-Leste,bana,520.7200022190809,566,banana,0.0833333290791692,-45.279997780919075
TGO,Togo,bana,25545.94857878238,25449,banana,0.0038022816566861805,96.94857878237963
TKL,Tokelau,bana,0,16,banana,2,-16
TON,Tonga,bana,110.64957237243652,781,banana,1.5036185703402374,-670.3504276275635
TTO,Trinidad and Tobago,bana,3537.1811289787292,2903,banana,0.19694512197028732,634.1811289787292
TUN,Tunisia,bana,0,NA,banana,NA,NA
TUR,Turkey,bana,301398.05114746094,305926,banana,0.014911146179651814,-4527.9488525390625
TKM,Turkmenistan,bana,1.600000023841858,NA,banana,NA,NA
TCA,Turks and Caicos Islands,bana,0,NA,banana,NA,NA
TUV,Tuvalu,bana,0,288,banana,2,-288
UGA,Uganda,bana,541291.8884083629,546894,banana,0.010296240102563862,-5602.111591637135
UKR,Ukraine,bana,0,NA,banana,NA,NA
ARE,United Arab Emirates,bana,1277.2181804180145,199,banana,1.4607843132140534,1078.2181804180145
GBR,United Kingdom,bana,0,NA,banana,NA,NA
USA,United States,bana,3389.055549263954,3387,banana,6.067096850106093e-4,2.0555492639541626
URY,Uruguay,bana,0,NA,banana,NA,NA
UZB,Uzbekistan,bana,0,NA,banana,NA,NA
VUT,Vanuatu,bana,15140.022651642561,16458,banana,0.08342150791444708,-1317.977348357439
VEN,Venezuela,bana,500936.88735318184,470594,banana,0.06246407139117802,30342.88735318184
VNM,Vietnam,bana,1921033.1375196427,1941935,banana,0.01082165927145238,-20901.86248035729
VIR,"Virgin Islands, U.S.",bana,0,0,banana,NaN,0
WLF,Wallis and Futuna,bana,1195.709716796875,7207,banana,1.4307980367777449,-6011.290283203125
ESH,Western Sahara,bana,0,NA,banana,NA,NA
YEM,Yemen,bana,115004.1995505467,116732,banana,0.01491178722016129,-1727.8004494532943
ZMB,Zambia,bana,1973.9553590863943,662,banana,0.9954306354726051,1311.9553590863943
ZWE,Zimbabwe,bana,104555.17550694942,104095,banana,0.004410976466531636,460.17550694942474
XMI,Madeira Island,bana,0,NA,banana,NA,NA
COD,Democratic Republic of the Congo,bana,319237.32865888625,310592,banana,0.027452924992537268,8645.328658886254
AFG,Afghanistan,barl,283524.56865286827,301856,barley,0.06263081601535804,-18331.43134713173
ALA,Åland,barl,2604.1999943330884,NA,barley,NA,NA
ALB,Albania,barl,8426.71234048158,9000,barley,0.0657941266622845,-573.2876595184207
DZA,Algeria,barl,941449.1208295897,919907,barley,0.023146694593819624,21542.120829589665
ASM,American Samoa,barl,0,NA,barley,NA,NA
AND,Andorra,barl,0,NA,barley,NA,NA
AGO,Angola,barl,0,NA,barley,NA,NA
AIA,Anguilla,barl,0,NA,barley,NA,NA
ATG,Antigua and Barbuda,barl,0,NA,barley,NA,NA
ARG,Argentina,barl,4667777.5806218535,4938723,barley,0.0564087655237736,-270945.41937814653
ARM,Armenia,barl,255223.83018380404,197057,barley,0.2572155453069519,58166.830183804035
ABW,Aruba,barl,0,NA,barley,NA,NA
AUS,Australia,barl,8838793.248939008,8992274,barley,0.01721498202191178,-153480.75106099248
AUT,Austria,barl,911632.8136927187,859702,barley,0.05863466724786838,51930.813692718744
AZE,Azerbaijan,barl,1064966.7144534588,928923,barley,0.1364606211339522,136043.7144534588
BHS,Bahamas,barl,0,NA,barley,NA,NA
BHR,Bahrain,barl,0,NA,barley,NA,NA
BGD,Bangladesh,barl,309.6753771007061,317,barley,0.02337613114203094,-7.3246228992938995
BRB,Barbados,barl,0,NA,barley,NA,NA
BLR,Belarus,barl,1285978.2322544158,1252668,barley,0.026242516055366233,33310.23225441575
BEL,Belgium,barl,363445.88895735145,345559,barley,0.05045632050198004,17886.888957351446
BLZ,Belize,barl,0,NA,barley,NA,NA
BEN,Benin,barl,0,NA,barley,NA,NA
BMU,Bermuda,barl,0,NA,barley,NA,NA
BTN,Bhutan,barl,2731.444997176528,1702,barley,0.4643995799348532,1029.444997176528
BOL,Bolivia,barl,45725.60568150878,45996,barley,0.005895978738752769,-270.3943184912205
BES,"Bonaire, Sint Eustatius and Saba",barl,0,NA,barley,NA,NA
BIH,Bosnia and Herzegovina,barl,103075.50702691078,77294,barley,0.2858743415322883,25781.507026910782
BWA,Botswana,barl,0,NA,barley,NA,NA
BRA,Brazil,barl,356279.9775072634,379687,barley,0.06360889335555975,-23407.022492736578
IOT,British Indian Ocean Territory,barl,0,NA,barley,NA,NA
VGB,British Virgin Islands,barl,0,NA,barley,NA,NA
BRN,Brunei,barl,0,NA,barley,NA,NA
BGR,Bulgaria,barl,659396.7768923491,689850,barley,0.0451410722326011,-30453.223107650876
BFA,Burkina Faso,barl,0,NA,barley,NA,NA
BDI,Burundi,barl,0,NA,barley,NA,NA
KHM,Cambodia,barl,0,NA,barley,NA,NA
CMR,Cameroon,barl,0,NA,barley,NA,NA
CAN,Canada,barl,9542100.306043059,8839400,barley,0.07645733964512576,702700.3060430586
CPV,Cape Verde,barl,0,NA,barley,NA,NA
CYM,Cayman Islands,barl,0,NA,barley,NA,NA
CAF,Central African Republic,barl,0,NA,barley,NA,NA
TCD,Chad,barl,0,NA,barley,NA,NA
CHL,Chile,barl,108708.43632081151,108269,barley,0.004050525513277634,439.4363208115101
CHN,China,barl,1449246.0812404454,1324598,barley,0.08987389167505302,124648.08124044538
CXR,Christmas Island,barl,0,NA,barley,NA,NA
CCK,Cocos Islands,barl,0,NA,barley,NA,NA
COL,Colombia,barl,11395.417213693261,11545,barley,0.013040982203013472,-149.58278630673885
COM,Comoros,barl,0,NA,barley,NA,NA
COK,Cook Islands,barl,0,NA,barley,NA,NA
CRI,Costa Rica,barl,0,NA,barley,NA,NA
CIV,Côte d'Ivoire,barl,0,NA,barley,NA,NA
HRV,Croatia,barl,311055.0178334266,263165,barley,0.1668002380485413,47890.017833426595
CUB,Cuba,barl,0,NA,barley,NA,NA
CUW,Curaçao,barl,0,NA,barley,NA,NA
CYP,Cyprus,barl,2793.8048506975174,2907,barley,0.03971198883913127,-113.1951493024826
CZE,Czech Republic,barl,2101348.3599507213,1845254,barley,0.12977966189323362,256094.35995072126
DNK,Denmark,barl,4181925.9761200547,3949600,barley,0.05714203626781223,232325.97612005472
DJI,Djibouti,barl,0,NA,barley,NA,NA
DMA,Dominica,barl,0,NA,barley,NA,NA
DOM,Dominican Republic,barl,0,NA,barley,NA,NA
ECU,Ecuador,barl,29326.016578435898,25414,barley,0.14293077799238318,3912.016578435898
EGY,Egypt,barl,109861.52814210206,99751,barley,0.09646873907506005,10110.528142102063
SLV,El Salvador,barl,0,NA,barley,NA,NA
GNQ,Equatorial Guinea,barl,0,NA,barley,NA,NA
ERI,Eritrea,barl,50507.81348918378,65000,barley,0.25092997734171935,-14492.186510816216
EST,Estonia,barl,432954.5008442402,357387,barley,0.1912274649971417,75567.50084424019
ETH,Ethiopia,barl,1996646.151690185,2024922,barley,0.014062100774261977,-28275.84830981493
FLK,Falkland Islands,barl,0,NA,barley,NA,NA
FRO,Faroe Islands,barl,0,NA,barley,NA,NA
FJI,Fiji,barl,0,NA,barley,NA,NA
FIN,Finland,barl,1968197.3637495413,1580700,barley,0.21837620197623075,387497.36374954134
FRA,France,barl,10893044.487314358,10439229,barley,0.04254731569836927,453815.48731435835
GUF,French Guiana,barl,0,NA,barley,NA,NA
PYF,French Polynesia,barl,0,NA,barley,NA,NA
GAB,Gabon,barl,0,NA,barley,NA,NA
GMB,Gambia,barl,0,NA,barley,NA,NA
GEO,Georgia,barl,49651.36137884855,47200,barley,0.05062110318221934,2451.3613788485527
DEU,Germany,barl,10871319.212892592,10730500,barley,0.013037717935214176,140819.21289259195
GHA,Ghana,barl,0,NA,barley,NA,NA
GIB,Gibraltar,barl,0,NA,barley,NA,NA
GRC,Greece,barl,375184.3269714862,381650,barley,0.017086098761895572,-6465.673028513789
GRL,Greenland,barl,0,NA,barley,NA,NA
GRD,Grenada,barl,0,NA,barley,NA,NA
GLP,Guadeloupe,barl,0,NA,barley,NA,NA
GUM,Guam,barl,0,NA,barley,NA,NA
GTM,Guatemala,barl,1930.9846202284098,18,barley,1.9630576869346654,1912.9846202284098
GGY,Guernsey,barl,0,NA,barley,NA,NA
GIN,Guinea,barl,0,NA,barley,NA,NA
GNB,Guinea-Bissau,barl,0,NA,barley,NA,NA
GUY,Guyana,barl,0,NA,barley,NA,NA
HTI,Haiti,barl,0,NA,barley,NA,NA
HND,Honduras,barl,0,NA,barley,NA,NA
HKG,Hong Kong,barl,0,NA,barley,NA,NA
HUN,Hungary,barl,1675438.7728767395,1594233,barley,0.04967212522698731,81205.7728767395
ISL,Iceland,barl,0,7389,barley,2,-7389
IND,India,barl,1667875.032725215,1440000,barley,0.14664362648159457,227875.03272521496
IDN,Indonesia,barl,0,NA,barley,NA,NA
IRN,Iran,barl,3600859.589374855,3724398,barley,0.03372943793931149,-123538.41062514484
IRQ,Iraq,barl,360696.10333900154,499222,barley,0.32218392919770417,-138525.89666099846
IRL,Ireland,barl,1557374.2401120216,1479900,barley,0.05101563703985067,77474.24011202157
IMN,Isle of Man,barl,0,NA,barley,NA,NA
ISR,Israel,barl,22418.73722141981,13750,barley,0.4793497305892129,8668.737221419811
ITA,Italy,barl,992453.9125471488,988285,barley,0.004209451857325016,4168.912547148764
JAM,Jamaica,barl,0,NA,barley,NA,NA
JPN,Japan,barl,180338.37602846324,170400,barley,0.05667116407961427,9938.376028463244
JEY,Jersey,barl,0,NA,barley,NA,NA
JOR,Jordan,barl,67671.54158729315,37929,barley,0.5633028228876442,29742.541587293148
KAZ,Kazakhstan,barl,5265081.707383096,3231268,barley,0.4787499991003825,2033813.7073830962
KEN,Kenya,barl,56482.753351062536,63338,barley,0.11442503000882148,-6855.246648937464
KIR,Kiribati,barl,0,NA,barley,NA,NA
XKO,Kosovo,barl,3900.1000064834952,NA,barley,NA,NA
KWT,Kuwait,barl,2336.628257483244,2296,barley,0.01754004648122401,40.62825748324394
KGZ,Kyrgyzstan,barl,452763.1750481427,415266,barley,0.08639611691868077,37497.17504814267
LAO,Laos,barl,12,NA,barley,NA,NA
LVA,Latvia,barl,301991.510229975,283200,barley,0.06422345472028496,18791.510229974985
LBN,Lebanon,barl,60119.82730388641,48790,barley,0.2080588608826508,11329.827303886414
LSO,Lesotho,barl,459.0748140066862,469,barley,0.021388762723696293,-9.92518599331379
LBR,Liberia,barl,0,NA,barley,NA,NA
LBY,Libya,barl,92387.88543764502,94492,barley,0.022518363144620485,-2104.114562354982
LIE,Liechtenstein,barl,0,NA,barley,NA,NA
LTU,Lithuania,barl,716813.9534814507,545191,barley,0.2719845956356989,171622.95348145068
LUX,Luxembourg,barl,35320.39637506008,33995,barley,0.03824248130641762,1325.3963750600815
MAC,Macao,barl,0,NA,barley,NA,NA
MKD,Macedonia,barl,151527.19096308947,144832,barley,0.04518294803904583,6695.190963089466
MDG,Madagascar,barl,0,NA,barley,NA,NA
MWI,Malawi,barl,0,NA,barley,NA,NA
MYS,Malaysia,barl,0,NA,barley,NA,NA
MDV,Maldives,barl,0,NA,barley,NA,NA
MLI,Mali,barl,0,NA,barley,NA,NA
MLT,Malta,barl,1984.3571472167969,2163,barley,0.08614780277752859,-178.64285278320312
MHL,Marshall Islands,barl,0,NA,barley,NA,NA
MTQ,Martinique,barl,0,NA,barley,NA,NA
MRT,Mauritania,barl,1384.1927939504385,1430,barley,0.032554419262270505,-45.8072060495615
MUS,Mauritius,barl,0,NA,barley,NA,NA
MYT,Mayotte,barl,0,NA,barley,NA,NA
MEX,Mexico,barl,813999.8362606317,978349,barley,0.18338970675178293,-164349.16373936832
FSM,Micronesia,barl,0,NA,barley,NA,NA
MDA,Moldova,barl,278747.0715542063,255707,barley,0.08621908890021246,23040.07155420631
MCO,Monaco,barl,0,NA,barley,NA,NA
MNG,Mongolia,barl,5309.757060170174,6483,barley,0.19897686925009817,-1173.2429398298264
MNE,Montenegro,barl,3861.1549680233,1068,barley,1.1333200056168722,2793.1549680233
MSR,Montserrat,barl,0,NA,barley,NA,NA
MAR,Morocco,barl,693711.3052529804,619919,barley,0.11234866454876653,73792.30525298044
MOZ,Mozambique,barl,0.10000000149011612,NA,barley,NA,NA
MMR,Myanmar,barl,25.90000031143427,0,barley,2,25.90000031143427
NAM,Namibia,barl,0,NA,barley,NA,NA
NRU,Nauru,barl,0,NA,barley,NA,NA
NPL,Nepal,barl,31878.928927063942,32801,barley,0.028511814661263086,-922.071072936058
NLD,Netherlands,barl,274785.56281256676,236231,barley,0.1508935937432932,38554.56281256676
NCL,New Caledonia,barl,0,NA,barley,NA,NA
NZL,New Zealand,barl,431163.10994294286,364186,barley,0.16842191461746325,66977.10994294286
NIC,Nicaragua,barl,0,NA,barley,NA,NA
NER,Niger,barl,0,NA,barley,NA,NA
NGA,Nigeria,barl,0,NA,barley,NA,NA
NIU,Niue,barl,0,NA,barley,NA,NA
NFK,Norfolk Island,barl,0,NA,barley,NA,NA
PRK,North Korea,barl,13040.51401353255,16200,barley,0.21610331371091743,-3159.485986467451
MNP,Northern Mariana Islands,barl,0,NA,barley,NA,NA
NOR,Norway,barl,566014.3995490223,634800,barley,0.11456491607164403,-68785.60045097768
OMN,Oman,barl,1721.8785969614983,1695,barley,0.015732836973137054,26.87859696149826
PAK,Pakistan,barl,63314.91892975569,60549,barley,0.04466060744169195,2765.9189297556877
PLW,Palau,barl,0,NA,barley,NA,NA
PSE,Palestina,barl,0,19700,barley,2,-19700
PAN,Panama,barl,0,NA,barley,NA,NA
PNG,Papua New Guinea,barl,0,NA,barley,NA,NA
PRY,Paraguay,barl,0,NA,barley,NA,NA
PER,Peru,barl,198890.93343107402,204497,barley,0.02779491454413508,-5606.066568925977
PHL,Philippines,barl,0,NA,barley,NA,NA
PCN,Pitcairn Islands,barl,0,NA,barley,NA,NA
POL,Poland,barl,3659043.0590544567,3441090,barley,0.06139407733394845,217953.05905445665
PRT,Portugal,barl,65374.11213538051,46615,barley,0.33501671328018284,18759.112135380507
PRI,Puerto Rico,barl,0,NA,barley,NA,NA
QAT,Qatar,barl,621.6710932254791,672,barley,0.07780788646832483,-50.328906774520874
COG,Republic of Congo,barl,0,NA,barley,NA,NA
REU,Reunion,barl,0,NA,barley,NA,NA
ROU,Romania,barl,1773609.410180539,1817269,barley,0.024316941334288193,-43659.58981946111
RUS,Russia,barl,30825829.573980123,17967161,barley,0.527070319843739,12858668.573980123
RWA,Rwanda,barl,0.10000000149011612,0,barley,2,0.10000000149011612
BLM,Saint-Barthélemy,barl,0,NA,barley,NA,NA
MAF,Saint-Martin,barl,0,NA,barley,NA,NA
SHN,Saint Helena,barl,0,NA,barley,NA,NA
KNA,Saint Kitts and Nevis,barl,0,NA,barley,NA,NA
LCA,Saint Lucia,barl,0,NA,barley,NA,NA
SPM,Saint Pierre and Miquelon,barl,0,NA,barley,NA,NA
VCT,Saint Vincent and the Grenadines,barl,0,NA,barley,NA,NA
WSM,Samoa,barl,0,NA,barley,NA,NA
SMR,San Marino,barl,0,NA,barley,NA,NA
STP,São Tomé and Príncipe,barl,0,NA,barley,NA,NA
SAU,Saudi Arabia,barl,691029.0080342293,648620,barley,0.06331361092329595,42409.00803422928
SEN,Senegal,barl,3.2999999076128006,NA,barley,NA,NA
SRB,Serbia,barl,277312.7000820488,395501,barley,0.3513254855052396,-118188.29991795123
SYC,Seychelles,barl,0,NA,barley,NA,NA
SLE,Sierra Leone,barl,0,NA,barley,NA,NA
SGP,Singapore,barl,0,NA,barley,NA,NA
SXM,Sint Maarten,barl,0,NA,barley,NA,NA
SVK,Slovakia,barl,843628.9416452646,584602,barley,0.3627241702898216,259026.94164526463
SVN,Slovenia,barl,87466.6125683561,91653,barley,0.046744042951145655,-4186.387431643903
SLB,Solomon Islands,barl,0,NA,barley,NA,NA
SOM,Somalia,barl,0,NA,barley,NA,NA
ZAF,South Africa,barl,440194.693133533,355000,barley,0.21427379701898158,85194.693133533
KOR,South Korea,barl,89188.29438386858,73893,barley,0.1875787709639559,15295.294383868575
SSD,South Sudan,barl,0.30000001192092896,NA,barley,NA,NA
ESP,Spain,barl,8900579.34889485,9176159,barley,0.03048997510350075,-275579.6511051506
LKA,Sri Lanka,barl,0,NA,barley,NA,NA
SDN,Sudan,barl,0,0,barley,NaN,0
SUR,Suriname,barl,0,NA,barley,NA,NA
SJM,Svalbard and Jan Mayen,barl,0,NA,barley,NA,NA
SWZ,Swaziland,barl,0,NA,barley,NA,NA
SWE,Sweden,barl,1774853.176352501,1530400,barley,0.14791797378878327,244453.17635250092
CHE,Switzerland,barl,170466.56189919263,159890,barley,0.06403119004743753,10576.561899192631
SYR,Syria,barl,771799.839464128,722000,barley,0.06667538467803391,49799.83946412802
TWN,Taiwan,barl,0,0,barley,NaN,0
TJK,Tajikistan,barl,118686.09634936601,141957,barley,0.17856527931544883,-23270.90365063399
TZA,Tanzania,barl,12409.775218069553,15475,barley,0.21984934488151492,-3065.2247819304466
THA,Thailand,barl,69563.30337733775,27775,barley,0.8586199250945005,41788.303377337754
TLS,Timor-Leste,barl,0,NA,barley,NA,NA
TGO,Togo,barl,0,NA,barley,NA,NA
TKL,Tokelau,barl,0,NA,barley,NA,NA
TON,Tonga,barl,0,NA,barley,NA,NA
TTO,Trinidad and Tobago,barl,0,NA,barley,NA,NA
TUN,Tunisia,barl,810244.764034316,327621,barley,0.848296485032062,482623.76403431594
TUR,Turkey,barl,6818495.924850926,6700000,barley,0.017530933250214004,118495.9248509258
TKM,Turkmenistan,barl,47760.892884239554,20000,barley,0.8193780129687882,27760.892884239554
TCA,Turks and Caicos Islands,barl,0,NA,barley,NA,NA
TUV,Tuvalu,barl,0,NA,barley,NA,NA
UGA,Uganda,barl,0,NA,barley,NA,NA
UKR,Ukraine,barl,10901889.274176061,9435710,barley,0.14418410495852005,1466179.2741760612
ARE,United Arab Emirates,barl,118.34181690216064,113,barley,0.0461811614838299,5.3418169021606445
GBR,United Kingdom,barl,7331412.819733143,6655000,barley,0.09672427497332352,676412.8197331429
USA,United States,barl,4533440.9475979805,4352610,barley,0.04069995741963679,180830.9475979805
URY,Uruguay,barl,1183788.3640077114,678000,barley,0.5433360459068982,505788.3640077114
UZB,Uzbekistan,barl,163277.06373085827,167384,barley,0.0248407612484098,-4106.936269141734
VUT,Vanuatu,barl,0,NA,barley,NA,NA
VEN,Venezuela,barl,0,NA,barley,NA,NA
VNM,Vietnam,barl,0,NA,barley,NA,NA
VIR,"Virgin Islands, U.S.",barl,0,NA,barley,NA,NA
WLF,Wallis and Futuna,barl,0,NA,barley,NA,NA
ESH,Western Sahara,barl,1635.8472337722778,1872,barley,0.1346425602313175,-236.15276622772217
YEM,Yemen,barl,13580.234606429935,17395,barley,0.2463106699297241,-3814.7653935700655
ZMB,Zambia,barl,8961.696150034666,8963,barley,1.4548084435243462e-4,-1.3038499653339386
ZWE,Zimbabwe,barl,53381.11672820151,53908,barley,0.009821746843778376,-526.8832717984915
XMI,Madeira Island,barl,0,NA,barley,NA,NA
COD,Democratic Republic of the Congo,barl,1029.0101219713688,1023,barley,0.005857789790622336,6.01012197136879
AFG,Afghanistan,bean,304.0999944061041,NA,bean,NA,NA
ALA,Åland,bean,0,NA,bean,NA,NA
ALB,Albania,bean,24914.484853744507,24860,bean,0.0021892684135095763,54.484853744506836
DZA,Algeria,bean,1012.9289969354868,875,bean,0.14611672065991368,137.9289969354868
ASM,American Samoa,bean,0,NA,bean,NA,NA
AND,Andorra,bean,0,NA,bean,NA,NA
AGO,Angola,bean,345995.13230247796,324699,bean,0.06350475209726023,21296.132302477956
