"","iso3c","Country","ncells","broiler_cells","salmon_cells","prop_broiler","X","salmon_cpi","variance_chi","chicken_cpi","broiler_cpi_cell","salmon_cpi_cell","broiler_count","broiler_slaughter_wt_tonnes","broiler_carcass_wt_tonnes","protein_tonnes.x","kcal.x","year","fao_tonnes_production","salmon_edible_wt_tonnes","protein_tonnes.y","kcal.y"
"368","LBY","Libya",NA,NA,NA,NA,124,NA,0.0000000531475439571114,0.00160134933930808,NA,NA,27087744,160046.001776374,116833.581296753,21731.0461211961,251192199788.019,NA,NA,NA,NA,NA
"369","LCA","Saint Lucia",NA,NA,NA,NA,125,NA,0.00000000000366274459533518,0.0000106153624334188,NA,NA,369658,1638.42074124027,1196.0471411054,222.464768245604,2571501353.3766,NA,NA,NA,NA,NA
"370","LIE","Liechtenstein",NA,NA,NA,NA,126,NA,0.000000000000152287944866558,0.00000256002116358833,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"371","LKA","Sri Lanka",NA,NA,NA,NA,127,NA,0.0000000423279145063008,0.00161550931976849,NA,NA,11582000,234688.737690533,171322.778514089,31866.0368036205,368343973805.291,NA,NA,NA,NA,NA
"372","LSO","Lesotho",NA,NA,NA,NA,128,NA,0.00000000180093140543748,0.000181904812013453,NA,NA,19842,96.343282800192,70.3305964441402,13.0814909386101,151210782.354901,NA,NA,NA,NA,NA
"373","LTU","Lithuania",NA,NA,NA,NA,129,NA,0.000000422077643365671,0.00461846114981714,NA,NA,5937000,132184.236173855,96494.4924069142,17947.975587686,207463158674.866,NA,NA,NA,NA,NA
"374","LUX","Luxembourg",NA,NA,NA,NA,130,NA,0.000000000801113447973381,0.000219998790722853,NA,NA,7558,36.6980410948418,26.7895699992345,4.98286001985762,57597575.4983542,NA,NA,NA,NA,NA
"375","LVA","Latvia",NA,NA,NA,NA,131,NA,0.000000102652314390234,0.00199596023543594,NA,NA,3869264.60128247,32388.2662212077,23643.4343414816,4397.67878751558,50833383834.1855,NA,NA,NA,NA,NA
"376","MAC","Macao",NA,NA,NA,NA,132,NA,0.0000000000245894715321626,0.00002459245841308,NA,NA,662013,3214.41919546435,2346.52601268897,436.453838360149,5045030927.28129,NA,NA,NA,NA,NA
"377","MAF","Saint-Martin",NA,NA,NA,NA,133,NA,0.0000000000000519384348453604,0.00000118467671851457,NA,NA,47182.2300403149,229.094392295019,167.238906375364,31.1064365858177,359563648.707033,NA,NA,NA,NA,NA
"378","MAR","Morocco",NA,NA,NA,NA,134,NA,0.00000235285765492982,0.0146671819251872,NA,NA,152986551,757215.278809506,552767.153530939,102814.690556755,1188449380091.52,NA,NA,NA,NA,NA
"379","MCO","Monaco",NA,NA,NA,NA,135,NA,0.00000000000000000666385823759355,0.00000000930209009020252,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"380","MDA","Moldova",NA,NA,NA,NA,136,NA,0.000000368862709445017,0.00438594873909156,NA,NA,35086014,61630.2941716566,44990.1147453093,8368.16134262753,96728746702.415,NA,NA,NA,NA,NA
"381","MDG","Madagascar",NA,NA,NA,NA,137,NA,0.000000179630145108605,0.00213549247921768,NA,NA,34164447,56063.0524605521,40926.028296203,7612.24126309376,87990960836.8365,NA,NA,NA,NA,NA
"382","MDV","Maldives",NA,NA,NA,NA,138,NA,0.000000000000000000534999542732325,0.00000000263510326339142,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"383","MEX","Mexico",NA,NA,NA,NA,139,NA,0.0000761231989658772,0.097264410101381,NA,NA,346458365,3897692.05094825,2845315.19719222,529228.626677753,6117427673963.28,NA,NA,NA,NA,NA
"384","MHL","Marshall Islands",NA,NA,NA,NA,140,NA,0.00000000000000000285568805251161,0.00000000689371366298289,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"385","MKD","Macedonia",NA,NA,NA,NA,141,NA,0.000000000604399880238885,0.00017726378039767,NA,NA,513000,827.360466374147,603.973140453127,112.339004124282,1298542251.97422,NA,NA,NA,NA,NA
"386","MLI","Mali",NA,NA,NA,NA,142,NA,0.000000359240653918891,0.00247893878243299,NA,NA,48587000,35352.3619873949,25807.2242507983,4800.14371064848,55485532139.2163,NA,NA,NA,NA,NA
"387","MLT","Malta",NA,NA,NA,NA,143,NA,0.0000000000638980242628121,0.0000511944003696413,NA,NA,704857,4502.95420916013,3287.1565726869,611.411122519763,7067386631.27683,NA,NA,NA,NA,NA
"388","MMR","Myanmar",NA,NA,NA,NA,144,NA,0.000000578053321904489,0.00628214767359547,NA,NA,217267000,1419594.32123114,1036303.85449873,192752.516936764,2228053287172.28,NA,NA,NA,NA,NA
"389","MNE","Montenegro",NA,NA,NA,NA,145,NA,0.000000000140385773342441,0.0000534491968681055,NA,NA,176000,854.572007500947,623.837565475692,116.033787178479,1341250765.77274,NA,NA,NA,NA,NA
"390","MNG","Mongolia",NA,NA,NA,NA,146,NA,0.000000000273807955133513,0.000150925898638381,NA,NA,141300,256.339794423339,187.128049929038,34.805817286801,402325307.347431,NA,NA,NA,NA,NA
"391","MNP","Northern Mariana Islands",NA,NA,NA,NA,147,NA,0.0000000000000000000000318312403876727,0.0000000000279437626606318,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"392","MOZ","Mozambique",NA,NA,NA,NA,148,NA,0.000000191757119565297,0.00173431166173937,NA,NA,5566000,50087.8612348117,36564.1387014125,6800.92979846273,78612898208.0369,NA,NA,NA,NA,NA
"393","MRT","Mauritania",NA,NA,NA,NA,149,NA,0.00000000884645478686315,0.000478742263813131,NA,NA,2903569,4492.12949025132,3279.25452788346,609.941342186324,7050397234.94944,NA,NA,NA,NA,NA
"394","MSR","Montserrat",NA,NA,NA,NA,150,NA,0.000000000000107143249936928,0.00000185642115115779,NA,NA,20416,99.1303528701099,72.3651575951802,13.4599193127035,155585088.829637,NA,NA,NA,NA,NA
"395","MTQ","Martinique",NA,NA,NA,NA,151,NA,0.00000000000540481738968722,0.0000124919346067949,NA,NA,326617,1161.3092321685,847.755739483002,157.682567543838,1822674839.88845,NA,NA,NA,NA,NA
"396","MUS","Mauritius",NA,NA,NA,NA,152,NA,0.00000000726945461279684,0.000395410242217356,NA,NA,14709765,71423.5988972567,52139.2271949974,9697.89625826951,112099338469.244,NA,NA,NA,NA,NA
"397","MWI","Malawi",NA,NA,NA,NA,153,NA,0.0000000627209475376453,0.0014041352608875,NA,NA,13019514,56739.883324929,41420.1148271981,7704.14135785885,89053246878.476,NA,NA,NA,NA,NA
"398","MYS","Malaysia",NA,NA,NA,NA,154,NA,0.00000673234599772169,0.0145608946694377,NA,NA,184528908,2160681.42646543,1577297.44131977,293377.324085477,3391189498837.5,NA,NA,NA,NA,NA
"399","MYT","Mayotte",NA,NA,NA,NA,155,NA,0.0000000000000130271975611729,0.000000434394135829873,NA,NA,20605.0175489962,100.04813188317,73.0351362747143,13.5845353470969,157025542.990636,NA,NA,NA,NA,NA
"400","NAM","Namibia",NA,NA,NA,NA,156,NA,0.00000000234866983335544,0.000400853350217921,NA,NA,3477170,12473.4724116245,9105.63486048591,1693.64808405038,19577114950.0447,NA,NA,NA,NA,NA
"401","NCL","New Caledonia",NA,NA,NA,NA,157,NA,0.00000000000824118994013888,0.0000167663982193095,NA,NA,326989,1587.70253500413,1159.02285055302,215.578250202861,2491899128.68899,NA,NA,NA,NA,NA
"402","NER","Niger",NA,NA,NA,NA,158,NA,0.000000351746353556684,0.00259333706701578,NA,NA,15021009,7613.53683627287,5557.88189047919,1033.76603162913,11949446064.5303,NA,NA,NA,NA,NA
"403","NFK","Norfolk Island",NA,NA,NA,NA,159,NA,0.000000000549886544579714,0.0000871926280354048,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"404","NGA","Nigeria",NA,NA,NA,NA,160,NA,0.0000059571333889517,0.0131293262923512,NA,NA,34612853,135179.144142967,98680.775224366,18354.6241917321,212163666732.387,NA,NA,NA,NA,NA
"405","NIC","Nicaragua",NA,NA,NA,NA,161,NA,0.00000021511822588511,0.00324546939573007,NA,NA,17292977,178601.305531698,130378.95303814,24250.485265094,280314749032,NA,NA,NA,NA,NA
"406","NIU","Niue",NA,NA,NA,NA,162,NA,0.000000000000000000000379754728046858,0.0000000000693697052346008,NA,NA,14919,72.439544204015,52.8808672689309,9.83584131202115,113693864.628201,NA,NA,NA,NA,NA
"407","NLD","Netherlands",NA,NA,NA,NA,163,NA,0.000000992395787128788,0.00833537173681524,NA,NA,59408000,1315187.8931698,960087.162013954,178576.212134595,2064187398330,NA,NA,NA,NA,NA
"408","NOR","Norway",NA,NA,NA,NA,164,NA,0.000000051404914573244,0.00239866817047105,NA,NA,9580000,108314.886244837,79069.8669587311,14706.995254324,170000213961.272,2016,1233619.2,616809.6,122375.02464,875869632000
"409","NPL","Nepal",NA,NA,NA,NA,165,NA,0.000000498194479582347,0.00460945763210648,NA,NA,56277000,41499.198461348,30294.4148767841,5634.76116708184,65132991985.0857,NA,NA,NA,NA,NA
"410","NRU","Nauru",NA,NA,NA,NA,166,NA,0.0000000000000000000646381567658191,0.00000000101722219314142,NA,NA,708,3.43771012108336,2.50952838839085,0.466772280240698,5395486.03504033,NA,NA,NA,NA,NA
"411","NZL","New Zealand",NA,NA,NA,NA,167,NA,0.0000000637089972220032,0.00277548891821715,NA,NA,19078000,272513.729702083,198935.02268252,37001.9142189488,427710298767.419,2016,11451,5725.5,1135.9392,8130210000
"412","OMN","Oman",NA,NA,NA,NA,168,NA,0.00000000214044294128469,0.0003762944381804,NA,NA,3514701,17065.7107348613,12457.9688364487,2317.18220357947,26784632998.3648,NA,NA,NA,NA,NA
"413","PAK","Pakistan",NA,NA,NA,NA,169,NA,0.000584874626528031,0.128611139527101,NA,NA,357051806,1455482.10233865,1062501.93470722,197625.359855542,2284379159620.51,NA,NA,NA,NA,NA
"414","PAN","Panama",NA,NA,NA,NA,170,NA,0.000000036046584342967,0.00159680300793099,NA,NA,21013000,252905.297204939,184620.866959605,34339.4812544866,396934863963.152,NA,NA,NA,NA,NA
"415","PCN","Pitcairn Islands",NA,NA,NA,NA,171,NA,0.00000000000000000000401665041696639,0.000000000224558092335162,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"416","PER","Peru",NA,NA,NA,NA,172,NA,0.00000281777405203872,0.0191305971425415,NA,NA,133510922,1819251.88413727,1328053.8754202,247018.020828158,2855315832153.44,NA,NA,NA,NA,NA
"417","PHL","Philippines",NA,NA,NA,NA,173,NA,0.00000184056448782723,0.0137997770751942,NA,NA,88792807,1283709.29452463,937107.785002978,174302.048010554,2014781737756.4,NA,NA,NA,NA,NA
"418","PLW","Palau",NA,NA,NA,NA,174,NA,0.000000000000000331117830345228,0.0000000851646188497287,NA,NA,642.501627575453,3.11968128238512,2.27736733614114,0.423590324522251,4896339.77270344,NA,NA,NA,NA,NA
"419","PNG","Papua New Guinea",NA,NA,NA,NA,175,NA,0.000000000315771525609958,0.0000965921893671404,NA,NA,2854898,7675.29100895328,5602.9624365359,1042.15101319568,12046369238.5522,NA,NA,NA,NA,NA
"420","POL","Poland",NA,NA,NA,NA,176,NA,0.00000594456834656152,0.0241090667500288,NA,NA,121960000,2579612.51942418,1883117.13917965,350259.787887415,4048701849236.25,NA,NA,NA,NA,NA
"421","PRI","Puerto Rico",NA,NA,NA,NA,177,NA,0.00000000948349927781073,0.000438131569491796,NA,NA,13976947,55452.8484157393,40480.5793434897,7529.38775788909,87033245588.5029,NA,NA,NA,NA,NA
"422","PRK","North Korea",NA,NA,NA,NA,178,NA,0.0000000366386630540242,0.001250160297621,NA,NA,2650556.07597348,23473.8322279268,17135.8975263866,3187.2769399079,36842179681.7311,NA,NA,NA,NA,NA
"423","PRT","Portugal",NA,NA,NA,NA,179,NA,0.0000000609235603412345,0.00205642369493345,NA,NA,2950000,383337.945504303,279836.700218141,52049.6262405743,601648905469.004,NA,NA,NA,NA,NA
"424","PRY","Paraguay",NA,NA,NA,NA,180,NA,0.0000148573949017692,0.0236224436144662,NA,NA,9384169,25879.9247669773,18892.3450798935,3513.97618486018,40618541921.7709,NA,NA,NA,NA,NA
"425","PSE","Palestina",NA,NA,NA,NA,181,NA,0.00000000199459826905558,0.000232961833305087,NA,NA,6214493,30174.6122648329,22027.466953328,4097.10885331901,47359053949.6552,NA,NA,NA,NA,NA
"426","PYF","French Polynesia",NA,NA,NA,NA,182,NA,0.00000000000000000102789084279956,0.00000000435388911007543,NA,NA,167090,811.309299621212,592.255788723485,110.159576702568,1273349945.75549,NA,NA,NA,NA,NA
"427","QAT","Qatar",NA,NA,NA,NA,183,NA,0.000000000310227042116614,0.000116715504970311,NA,NA,8753364,12274.0701669443,8960.07122186935,1666.5732472677,19264153127.0191,NA,NA,NA,NA,NA
"428","REU","Reunion",NA,NA,NA,NA,184,NA,0.00000000657711296157528,0.000334017052049744,NA,NA,16262348,78962.2010059035,57642.4067343096,10721.4876525816,123931174478.766,NA,NA,NA,NA,NA
"429","ROU","Romania",NA,NA,NA,NA,185,NA,0.00000155058815629939,0.0125225345239853,NA,NA,39623000,513232.429950215,374659.673863657,69686.6993386402,805518298806.862,NA,NA,NA,NA,NA
"430","RUS","Russia",NA,NA,NA,NA,186,NA,0.000396098131932239,0.128827536819889,NA,NA,295581739,5155745.4435231,3763694.17377186,700047.116321566,8091942473609.5,NA,NA,NA,NA,NA
"431","RWA","Rwanda",NA,NA,NA,NA,187,NA,0.00000000416939400875766,0.000315304141931357,NA,NA,3811517,10759.4702633394,7854.41329223779,1460.92087235623,16886988578.3112,NA,NA,NA,NA,NA
"432","SAU","Saudi Arabia",NA,NA,NA,NA,188,NA,0.00000795988698466054,0.0194792917267315,NA,NA,165383714,810876.905733401,591940.141185383,110100.866260481,1272671303548.57,NA,NA,NA,NA,NA
"433","SDN","Sudan",NA,NA,NA,NA,189,NA,0.0000242518088588978,0.0284263237405303,NA,NA,38295594,67691.9180754612,49415.1001950867,9191.20863628612,106242465419.436,NA,NA,NA,NA,NA
"434","SEN","Senegal",NA,NA,NA,NA,190,NA,0.0000000507257122771311,0.00148734532981804,NA,NA,49177998,77064.0484294817,56256.7553535217,10463.756495755,120952024010.072,NA,NA,NA,NA,NA
"435","SGP","Singapore",NA,NA,NA,NA,191,NA,0.00000000612247725445944,0.000402995091105783,NA,NA,1133415,128945.590115255,94130.2807841359,17508.2322258493,202380103685.892,NA,NA,NA,NA,NA
"436","SHN","Saint Helena",NA,NA,NA,NA,192,NA,0.000000000000000690073522145735,0.000000144057975123116,NA,NA,5688,27.6182135151443,20.1612958660553,3.75000103108629,43346786.1120189,NA,NA,NA,NA,NA
"437","SJM","Svalbard and Jan Mayen",NA,NA,NA,NA,193,NA,0.000000000000207565207822797,0.00000172571745273584,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"438","SLB","Solomon Islands",NA,NA,NA,NA,194,NA,0.00000000000257608639302882,0.00000661409198524801,NA,NA,86675,265.828418053887,194.054745179337,36.0941826033568,417217702.135576,NA,NA,NA,NA,NA
"439","SLE","Sierra Leone",NA,NA,NA,NA,195,NA,0.00000000218198921519998,0.000274981317032324,NA,NA,7052502,15528.4623344766,11335.7775041679,2108.45461577523,24371921633.961,NA,NA,NA,NA,NA
"440","SLV","El Salvador",NA,NA,NA,NA,196,NA,0.0000000451456351816874,0.0022021298104852,NA,NA,10638924,170008.952470882,124106.535303744,23083.8155664964,266829050903.049,NA,NA,NA,NA,NA
"441","SMR","San Marino",NA,NA,NA,NA,197,NA,0.00000000000774989037035266,0.0000102816293410195,NA,NA,305942.385830889,1485.51022067689,1084.42246109413,201.702577763508,2331508291.35238,NA,NA,NA,NA,NA
"442","SOM","Somalia",NA,NA,NA,NA,198,NA,0.000000027657541152423,0.000841242863354583,NA,NA,2830919,4500.67162188598,3285.49028397677,611.101192819679,7063804110.55005,NA,NA,NA,NA,NA
"443","SPM","Saint Pierre and Miquelon",NA,NA,NA,NA,199,NA,0.000000000000120169045862772,0.0000014009955000745,NA,NA,36842,178.887169888352,130.587634018497,24.2892999274404,280763413.139768,NA,NA,NA,NA,NA
"444","SRB","Serbia",NA,NA,NA,NA,200,NA,0.000000209614315453804,0.00381927068876004,NA,NA,6577000,31934.773257578,23312.384478032,4336.10351291394,50121626627.7687,NA,NA,NA,NA,NA
"445","SSD","South Sudan",NA,NA,NA,NA,201,NA,0.00000062735230435627,0.00316719836329506,NA,NA,10427106,23281.7387742459,16995.6693051995,3161.19449076711,36540689006.1789,NA,NA,NA,NA,NA
"446","STP","São Tomé and Príncipe",NA,NA,NA,NA,202,NA,0.000000000000697981164696524,0.0000061248240306683,NA,NA,154750,441.778205267711,322.498089845429,59.9846447112498,693370893.167673,NA,NA,NA,NA,NA
"447","SUR","Suriname",NA,NA,NA,NA,203,NA,0.000000000603922542606678,0.000135577234075855,NA,NA,3616000,10402.3997424311,7593.75181197469,1412.43783702729,16326566395.7456,NA,NA,NA,NA,NA
"448","SVK","Slovakia",NA,NA,NA,NA,204,NA,0.0000000780355668667265,0.00280514075265772,NA,NA,6469000,77604.5345064541,56651.3101897115,10537.1436952863,121800316907.88,NA,NA,NA,NA,NA
"449","SVN","Slovenia",NA,NA,NA,NA,205,NA,0.0000000024039201913838,0.000503400367932565,NA,NA,1761000,75652.4752377263,55226.3069235402,10272.0930877785,118736559885.611,NA,NA,NA,NA,NA
"450","SWE","Sweden",NA,NA,NA,NA,206,NA,0.0000000508591510589381,0.00203798941082216,NA,NA,1575000,186815.254358169,136375.135681464,25365.7752367522,293206541715.147,NA,NA,NA,NA,NA
"451","SWZ","Swaziland",NA,NA,NA,NA,207,NA,0.00000000200936410279544,0.000242980966894349,NA,NA,3602656,7791.25643117658,5687.6171947589,1057.89679822516,12228376968.7316,NA,NA,NA,NA,NA
"452","SYC","Seychelles",NA,NA,NA,NA,209,NA,0.000000000000000117342972734506,0.0000000423558848017636,NA,NA,46018,223.441446824878,163.112256182161,30.338879649882,350691350.791647,NA,NA,NA,NA,NA
"453","SYR","Syria",NA,NA,NA,NA,210,NA,0.000000352637951424231,0.00390692747028733,NA,NA,5610908,139648.279344093,101943.243921188,18961.443369341,219177974430.554,NA,NA,NA,NA,NA
"454","TCA","Turks and Caicos Islands",NA,NA,NA,NA,211,NA,0.0000000000000000193545114983432,0.0000000161739712029012,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"455","TCD","Chad",NA,NA,NA,NA,212,NA,0.000000160494081110861,0.0016529456799855,NA,NA,4793349,815.268949909419,595.146333433876,110.697218018701,1279564616.88283,NA,NA,NA,NA,NA
"456","TGO","Togo",NA,NA,NA,NA,213,NA,0.000000110904991917797,0.00172129964996194,NA,NA,26711524,43551.0036949729,31792.2326973302,5913.35528170342,68353300299.26,NA,NA,NA,NA,NA
"457","THA","Thailand",NA,NA,NA,NA,214,NA,0.00000614250922967296,0.0261085418317543,NA,NA,180876474,1927911.71805525,1407375.55418033,261771.853077541,3025857441487.71,NA,NA,NA,NA,NA
"458","TJK","Tajikistan",NA,NA,NA,NA,215,NA,0.0000000150795215391445,0.000640387007848737,NA,NA,2298000,11157.9913252112,8145.3336674042,1515.03206213718,17512467384.919,NA,NA,NA,NA,NA
"459","TKL","Tokelau",NA,NA,NA,NA,216,NA,0.000000000000000064103099203452,0.0000000294809857051935,NA,NA,2858,13.8770840763506,10.1302713757359,1.88423047588689,21780083.4578323,NA,NA,NA,NA,NA
"460","TKM","Turkmenistan",NA,NA,NA,NA,217,NA,0.00000446652210266694,0.0108189069347109,NA,NA,12902338,22169.1072258418,16183.4482748645,3010.1213791248,34794413790.9587,NA,NA,NA,NA,NA
"461","TLS","Timor-Leste",NA,NA,NA,NA,218,NA,0.000000000290943561936403,0.000109340154264087,NA,NA,803112,872.9397130779,637.245990546867,118.527754241717,1370078879.67576,NA,NA,NA,NA,NA
"462","TON","Tonga",NA,NA,NA,NA,219,NA,0.00000000000239069079496503,0.00000888147016508017,NA,NA,261878,1271.55459193371,928.234852111609,172.651682492759,1995704932.03996,NA,NA,NA,NA,NA
"463","TTO","Trinidad and Tobago",NA,NA,NA,NA,220,NA,0.000000033243842573397,0.000796905344270531,NA,NA,36115433,79996.4565223063,58397.4132612836,10861.9188665987,125554438511.76,NA,NA,NA,NA,NA
"464","TUN","Tunisia",NA,NA,NA,NA,221,NA,0.000000358622476282901,0.00365788080326452,NA,NA,66757114,153536.36916977,112081.549493932,20847.1682058714,240975331411.954,NA,NA,NA,NA,NA
"465","TUR","Turkey",NA,NA,NA,NA,222,NA,0.0000344713588327505,0.0598599176168486,NA,NA,220322000,2450238.65598598,1788674.21886977,332693.404709777,3845649570570,NA,NA,NA,NA,NA
"466","TUV","Tuvalu",NA,NA,NA,NA,223,NA,0.000000000000000035727582951358,0.0000000217529303905412,NA,NA,42709,207.374521979307,151.383401044894,28.1573125943502,325474312.246522,NA,NA,NA,NA,NA
"467","TWN","Taiwan",NA,NA,NA,NA,224,NA,0.000000374443036359354,0.00354840905158865,NA,NA,51705000,485191.794509982,354190.009992287,65879.3418585653,761508521483.416,NA,NA,NA,NA,NA
"468","TZA","Tanzania",NA,NA,NA,NA,225,NA,0.000000315320277209428,0.00273591695379713,NA,NA,21226049,104994.420025067,76645.9266182987,14256.1423510036,164788742229.342,NA,NA,NA,NA,NA
"469","UGA","Uganda",NA,NA,NA,NA,226,NA,0.0000000320423261694318,0.00104505925689457,NA,NA,27844012,45827.3698268158,33453.9799735755,6222.44027508505,71926056943.1874,NA,NA,NA,NA,NA
"470","UKR","Ukraine",NA,NA,NA,NA,227,NA,0.0000249444926115704,0.0439706975731271,NA,NA,95497779,1114660.25884169,813701.988954436,151348.569945525,1749459276252.04,NA,NA,NA,NA,NA
"471","URY","Uruguay",NA,NA,NA,NA,228,NA,0.00000151952714473875,0.0077609563553113,NA,NA,33692000,42442.6384370661,30983.1260590583,5762.86144698484,66613721026.9753,NA,NA,NA,NA,NA
"472","USA","United States",NA,NA,NA,NA,229,NA,0.00629261562934497,0.755408976664632,NA,NA,1605666987,24718896.4461718,18044794.4057054,3356331.75946121,38796307972266.7,NA,NA,NA,NA,NA
"473","UZB","Uzbekistan",NA,NA,NA,NA,230,NA,0.00000086890968484807,0.0074833189913816,NA,NA,31998514,32815.8059045647,23955.5383103323,4455.7301257218,51504407367.2144,NA,NA,NA,NA,NA
"474","VCT","Saint Vincent and the Grenadines",NA,NA,NA,NA,231,NA,0.00000000000178825587776982,0.00000801143118687655,NA,NA,206000,477.174938602085,348.337705179522,64.7908131633911,748926066.135972,NA,NA,NA,NA,NA
"475","VEN","Venezuela",NA,NA,NA,NA,232,NA,0.00000258069566067796,0.0126719027400272,NA,NA,111444917,787908.400689394,575173.132503257,106982.202645606,1236622234882,NA,NA,NA,NA,NA
"476","VGB","British Virgin Islands",NA,NA,NA,NA,233,NA,0.000000000000063043216925519,0.00000142660390470031,NA,NA,139584.631046156,677.756354371547,494.762138691229,92.0257577965686,1063738598.18614,NA,NA,NA,NA,NA
"477","VIR","Virgin Islands, U.S.",NA,NA,NA,NA,234,NA,0.000000000000281105249070273,0.00000183774646466437,NA,NA,31775,154.28423601331,112.627492289716,20.9487135658873,242149108.42289,NA,NA,NA,NA,NA
"478","VNM","Vietnam",NA,NA,NA,NA,235,NA,0.000000884953553934004,0.0104026382603836,NA,NA,213851000,1038358.39986412,758001.631900807,140988.30353355,1629703508586.74,NA,NA,NA,NA,NA
"479","VUT","Vanuatu",NA,NA,NA,NA,236,NA,0.0000000000237023834184808,0.0000364763461857913,NA,NA,706221,1333.67059638934,973.579535364217,181.085793577744,2093196001.03307,NA,NA,NA,NA,NA
"480","WLF","Wallis and Futuna",NA,NA,NA,NA,237,NA,0.00000000000000000000000419526879130328,0.0000000000076623623280849,NA,NA,54976,266.937219797569,194.864170452225,36.2447357041139,418957966.472284,NA,NA,NA,NA,NA
"481","WSM","Samoa",NA,NA,NA,NA,238,NA,0.00000000000220086011041149,0.00000790689406187335,NA,NA,421736,2047.74875088307,1494.85658814464,278.043325394903,3213941664.51097,NA,NA,NA,NA,NA
"482","XKO","Kosovo",NA,NA,NA,NA,239,NA,0.0000000000286333872721115,0.0000453346714361609,NA,NA,281800.272706801,1368.28764068958,998.849977703392,185.786095852831,2147527452.06229,NA,NA,NA,NA,NA
"483","XMI","Madeira Island",NA,NA,NA,NA,240,NA,0.000000000000136993640303128,0.00000137070789398921,NA,NA,7323.3583381537,35.5587331629819,25.9578752089768,4.82816478886968,55809431.6993001,NA,NA,NA,NA,NA
"484","YEM","Yemen",NA,NA,NA,NA,241,NA,0.00000352455648533751,0.011560277378697,NA,NA,54400000,264140.438682111,192822.520237941,35864.988764257,414568418511.573,NA,NA,NA,NA,NA
"485","ZAF","South Africa",NA,NA,NA,NA,242,NA,0.000005584470506788,0.0238465036411115,NA,NA,132754934,2119985.95942814,1547589.75038254,287851.693571153,3327317963322.46,NA,NA,NA,NA,NA
"486","ZMB","Zambia",NA,NA,NA,NA,243,NA,0.0000000855164743517785,0.00230122556161438,NA,NA,28939953,140518.600751097,102578.578548301,19079.6156099839,220543943878.847,NA,NA,NA,NA,NA
"487","ZWE","Zimbabwe",NA,NA,NA,NA,244,NA,0.0000001894021010457,0.00176215693059184,NA,NA,18129531,88028.3505779583,64260.6959219096,11952.4894414752,138160496232.106,NA,NA,NA,NA,NA
"488","RUS","Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,12857,6428.5,1275.4144,9128470000
"489","USA","United States of America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,16185,8092.5,1605.552,11491350000
